CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
37719452000138,,,,,0
37728016000125,,,,,0
37728047000186,,,,,0
37728068000100,ETERNIA ASIMOV FUNDO DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,0
37728124000106,ETERNIA ASIMOV FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,0
37728756000161,,,,,0
37728799000147,,,,,0
37729228000127,,,,,0
37730471000165,,,,,0
37734608000150,,,,,0
37737105000138,,,,,0
37743584000103,,,,,0
37743633000108,,,,,0
37743657000159,,,,,0
37743784000158,,,,,0
37743823000117,,,,,0
37743868000191,,,,,0
37750319000144,,,,,0
37750431000185,,,,,0
37750485000140,,,,,0
37750625000180,,,,,0
37750682000160,,,,,0
37750727000104,,,,,0
37751366000102,,,,,0
37751417000104,,,,,0
37751822000114,,,,,0
37758648000131,,,,,0
37758656000188,,,,,0
37758662000135,,,,,0
37758827000179,,,,,0
37758882000169,,,,,0
37759170000164,,,,,0
37759794000181,,,,,0
37759821000116,,,,,0
37759860000113,,,,,0
37759937000155,,,,,0
37760058000143,,,,,0
37760091000173,,,,,0
37760129000108,,,,,0
37760167000160,,,,,0
37780270000172,,,,,0
37782470000164,,,,,0
37801056000155,,,,,0
37801249000106,,,,,0
37801363000136,,,,,0
37802039000132,,,,,0
37802092000133,,,,,0
37805659000125,,,,,0
37805765000109,,,,,0
37805877000160,,,,,0
37805950000101,,,,,0
37805999000156,,,,,0
37806055000101,,,,,0
37821575000185,,,,,0
37821672000178,,,,,0
37821719000101,,,,,0
37828196000117,,,,,0
37828294000154,,,,,0
37828367000108,,,,,0
37828413000179,,,,,0
37828457000107,,,,,0
37828502000115,,,,,0
37828591000108,,,,,0
37828802000102,,,,,0
37828851000137,,,,,0
37828947000103,,,,,0
37829089000103,,,,,0
37829187000140,,,,,0
37829233000101,,,,,0
37829269000195,,,,,0
37829310000123,,,,,0
37829780000197,,,,,0
37829833000170,,,,,0
37830134000140,,,,,0
37830181000193,,,,,0
37842935000125,,,,,0
37842970000144,,,,,0
37843023000178,,,,,0
37843050000140,,,,,0
37843177000160,,,,,0
37843206000193,,,,,0
37843320000113,,,,,0
37844389000161,,,,,0
37844799000102,,,,,0
37844900000125,,,,,0
37844994000132,,,,,0
37867404000197,,,,,0
37867754000153,,,,,0
37868028000155,,,,,0
37868086000189,,,,,0
37887306000111,,,,,0
37887412000103,,,,,0
37887521000112,,,,,0
37887591000170,,,,,0
37887638000104,,,,,0
37887733000108,,,,,0
37887798000145,,,,,0
37887913000181,,,,,0
37887955000112,,,,,0
37893242000161,,,,,0
37893248000139,,,,,0
37893251000152,,,,,0
37893263000187,,,,,0
37893304000135,,,,,0
37893331000108,,,,,0
37893341000143,,,,,0
37893354000112,,,,,0
37895175000114,,,,,0
37895276000195,,,,,0
37895385000102,,,,,0
37895434000107,,,,,0
37899720000140,,,,,0
37900124000133,,,,,0
37900216000113,,,,,0
37910132000160,,,,,0
37910181000101,,,,,0
37910253000102,,,,,0
37911384000104,,,,,0
37916879000126,,,,,0
37917725000159,,,,,0
37927502000172,,,,,0
37927544000103,,,,,0
37927600000100,,,,,0
37927641000104,,,,,0
37927677000180,,,,,0
37927707000158,,,,,0
37927930000103,,,,,0
37928209000120,,,,,0
37929918000120,,,,,0
37931426000179,,,,,0
37944482000148,,,,,0
37944516000102,,,,,0
37945457000189,,,,,0
37953085000132,CML FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,0
37953191000116,,,,,0
37953241000165,,,,,0
37953365000140,,,,,0
37953484000101,,,,,0
37967588000167,BTG PACTUAL ABSOLUTO LS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,0
37967685000150,,,,,0
37967744000190,,,,,0
37967972000160,,,,,0
37968421000110,,,,,0
37968489000108,,,,,0
37969015000172,,,,,0
37969104000119,,,,,0
37970246000104,,,,,0
37970310000149,BTG PACTUAL ABSOLUTO LS INSTITUCIONAL FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,0
37970435000179,,,,,0
37970485000156,,,,,0
37978583000130,,,,,0
37978642000170,,,,,0
37979878000120,,,,,0
37979956000197,AVIVA INVESTORS GLOBAL CREDIT INTEGRATED DOLAR ADVISORY MASTER CI MULTIMERCADO - IE - RESP LIMITADA,FI,Multimercado,Multimercados Invest. no Exterior,0
37980028000142,AVIVA INVESTORS GLOBAL CREDIT INTEGRATED DÓLAR ADVISORY CI MULTI CP IE RESP LIMITADA,FI,Multimercado,Multimercados Invest. no Exterior,0
37985709000101,,,,,0
37987158000107,,,,,0
37987367000150,,,,,0
37987887000163,,,,,0
37988056000106,,,,,0
37988084000123,,,,,0
37993822000120,,,,,0
37993866000150,,,,,0
37993924000146,,,,,0
37994251000149,,,,,0
38000486000130,,,,,0
38000594000103,,,,,0
38000771000151,,,,,0
38000841000171,,,,,0
38000887000190,,,,,0
38001966000116,,,,,0
38010510000112,,,,,0
38012975000102,,,,,0
38013106000100,,,,,0
38015623000100,,,,,0
38015671000107,,,,,0
38015697000147,,,,,0
38015734000117,,,,,0
38015773000114,,,,,0
38015807000170,JGP MULTIMERCADO PREVIDENCIÁRIO ALOCADORES ICATU SEGUROS FUNDO DE INVESTIMENTO EM COTAS DE FI,FI,Multimercado,Previdência Multimercado Livre,0
38025634000171,,,,,0
38025711000193,,,,,0
38026392000130,,,,,0
38026540000117,,,,,0
38026664000100,,,,,0
38026814000178,,,,,0
38026869000188,,,,,0
38026926000129,,,,,0
38027087000163,,,,,0
38027135000113,,,,,0
38027169000108,,,,,0
38027859000167,,,,,0
38028730000173,,,,,0
38028763000113,,,,,0
38028868000172,,,,,0
38028896000190,,,,,0
38028983000147,,,,,0
38029012000111,,,,,0
38029078000101,,,,,0
38032334000110,,,,,0
38032394000132,,,,,0
38032441000148,,,,,0
38032483000189,,,,,0
38032588000138,,,,,0
38032670000162,,,,,0
38033115000155,,,,,0
38033417000123,,,,,0
38034398000150,,,,,0
38034896000100,,,,,0
38034988000182,,,,,0
38035023000104,,,,,0
38035064000109,,,,,0
38035110000161,,,,,0
38035151000158,,,,,0
38048663000159,,,,,0
38048764000120,,,,,0
38048878000170,,,,,0
38048972000129,,,,,0
38049038000121,,,,,0
38049108000141,,,,,0
38049229000193,,,,,0
38049303000171,,,,,0
38049520000161,,,,,0
38049769000177,,,,,0
38050042000100,,,,,0
38050099000109,,,,,0
38050451000106,,,,,0
38050501000155,,,,,0
38050565000156,,,,,0
38051463000155,,,,,0
38057590000161,,,,,0
38057973000130,J17 ORION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,FIDC,FIDC-NP,,0
38060084000121,,,,,0
38060123000190,,,,,0
38064563000116,ALOHA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,FI,Ações,Ações Invest. no Exterior,0
38064830000155,,,,,0
38065012000177,,,,,0
38065069000176,,,,,0
38065123000183,,,,,0
38065484000120,,,,,0
38065581000112,,,,,0
38066095000119,,,,,0
38066425000176,,,,,0
38066549000151,,,,,0
38068830000123,,,,,0
38068926000191,,,,,0
38068981000181,,,,,0
38069079000180,,,,,0
38069102000136,,,,,0
38069214000197,,,,,0
38074718000103,,,,,0
38075290000105,,,,,0
38075576000190,,,,,0
38075802000133,,,,,0
38077221000130,,,,,0
38082337000168,,,,,0
38082377000100,,,,,0
38082515000150,,,,,0
38082985000114,,,,,0
38090006000170,,,,,0
38090040000144,,,,,0
38090070000150,,,,,0
38090099000132,,,,,0
38090128000166,,,,,0
38090170000187,,,,,0
38098526000129,,,,,0
38098941000182,,,,,0
38108832000107,,,,,0
38108848000101,,,,,0
38108949000182,,,,,0
38108976000155,,,,,0
38109944000174,,,,,0
38109969000178,,,,,0
38110005000140,,,,,0
38110038000190,,,,,0
38110528000196,,,,,0
38110562000160,,,,,0
38110600000185,,,,,0
38110643000160,,,,,0
38110690000104,,,,,0
38111943000164,,,,,0
38112077000126,,,,,0
38120661000123,,,,,0
38120748000109,,,,,0
38120809000120,,,,,0
38120824000178,FRANKLIN INNOVATION MASTER CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA,FI,Ações,Ações Invest. no Exterior,0
38120857000118,,,,,0
38120941000131,,,,,0
38130358000101,,,,,0
38130390000197,,,,,0
38132757000101,,,,,0
38132871000131,,,,,0
38134833000118,,,,,0
38134900000102,,,,,0
38136661000111,,,,,0
38136756000135,,,,,0
38136992000151,,,,,0
38145457000167,KINEA IPCA DINÂMICO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA,FI,Renda Fixa,Renda Fixa Duração Livre Crédito Livre,0
38150305000152,,,,,0
38150388000180,,,,,0
38150626000157,,,,,0
38150724000194,,,,,0
38150783000162,,,,,0
38150833000101,,,,,0
38163592000135,,,,,0
38163629000125,,,,,0
38163659000131,,,,,0
38163681000181,,,,,0
38167819000110,,,,,0
38168141000190,,,,,0
38173724000100,,,,,0
38173750000138,,,,,0
38173769000184,,,,,0
38173778000175,,,,,0
38180248000154,,,,,0
38180332000178,,,,,0
38180387000188,,,,,0
38180850000191,,,,,0
38195181000121,,,,,0
38195315000104,,,,,0
38195543000184,,,,,0
38195648000133,,,,,0
38195704000130,,,,,0
38195760000174,,,,,0
38195881000116,,,,,0
38195945000189,,,,,0
38196095000133,,,,,0
38196165000153,,,,,0
38196502000102,,,,,0
38220243000108,,,,,0
38221267000181,,,,,0
38221572000173,,,,,0
38221605000185,,,,,0
38226052000153,,,,,0
38226078000100,,,,,0
38226584000190,,,,,0
38228369000129,,,,,0
38230040000100,,,,,0
38236215000189,,,,,0
38236242000151,,,,,0
38236291000194,,,,,0
38243460000113,,,,,0
38243520000106,,,,,0
38243964000133,,,,,0
38248976000150,,,,,0
38249045000177,,,,,0
38249176000154,,,,,0
38249250000132,,,,,0
38249303000115,,,,,0
38250028000150,,,,,0
38250097000163,,,,,0
38251322000186,,,,,0
38251507000190,,,,,0
38251735000160,,,,,0
38251875000139,,,,,0
38252464000168,,,,,0
38252499000105,,,,,0
38252543000179,,,,,0
38262183000196,,,,,0
38262364000112,,,,,0
38262397000162,,,,,0
38263020000128,,,,,0
38263078000171,,,,,0
38263269000133,,,,,0
38263360000159,,,,,0
38263435000100,,,,,0
38267707000131,,,,,0
38267814000160,,,,,0
38267841000132,,,,,0
38267899000186,,,,,0
38267929000154,,,,,0
38267965000118,,,,,0
38267982000155,,,,,0
38280382000127,,,,,0
38280851000108,,,,,0
38280883000103,,,,,0
38280927000103,,,,,0
38281055000190,,,,,0
38281141000100,,,,,0
38281169000130,,,,,0
38281233000182,,,,,0
38281263000199,,,,,0
38281316000171,,,,,0
38281372000106,,,,,0
38281397000100,,,,,0
38281419000131,,,,,0
38281448000101,,,,,0
38281467000120,,,,,0
38281496000191,,,,,0
38287055000105,,,,,0
38287137000141,,,,,0
38287187000129,,,,,0
38287466000192,,,,,0
38287841000102,,,,,0
38287896000104,,,,,0
38306109000124,,,,,0
38306125000117,,,,,0
38306141000100,,,,,0
38306228000187,,,,,0
38306286000100,,,,,0
38306308000132,,,,,0
38306366000166,,,,,0
38306388000126,,,,,0
38306746000109,,,,,0
38306843000193,,,,,0
38306860000120,,,,,0
38314962000198,,,,,0
38315403000100,,,,,0
38315430000175,,,,,0
38315464000160,,,,,0
38315700000148,,,,,0
38315724000105,,,,,0
38315751000170,,,,,0
38315787000153,,,,,0
38317872000150,,,,,0
38318005000130,FRANKLIN INNOVATION CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA,FI,Ações,Ações Invest. no Exterior,0
38318061000174,,,,,0
38318112000168,,,,,0
38318178000158,,,,,0
38318232000165,,,,,0
38318335000125,,,,,0
38328836000192,ASAAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS,FIDC,FIDC-NP,,0
38330278000108,,,,,0
38330325000105,,,,,0
38330383000139,,,,,0
38330501000109,,,,,0
38331169000105,,,,,0
38331410000198,,,,,0
38331457000151,,,,,0
38339232000141,,,,,0
38348815000139,TMAKO FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES,FIP,FIP Multi,,0
38350520000105,,,,,0
38350584000106,,,,,0
38350760000100,,,,,0
38350833000155,,,,,0
38351008000175,,,,,0
38351057000108,,,,,0
38351097000150,,,,,0
38351158000189,,,,,0
38351399000128,,,,,0
38351476000140,,,,,0
38351701000148,,,,,0
38351758000147,,,,,0
38351815000198,,,,,0
38351875000100,,,,,0
38351970000104,,,,,0
38354790000186,,,,,0
38354974000146,,,,,0
38355041000173,,,,,0
38376552000171,HUDSON II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FIDC,FIDC-NP,,0
38376702000147,,,,,0
38376731000109,,,,,0
38376759000146,,,,,0
38377094000195,,,,,0
38377114000128,,,,,0
38377290000160,,,,,0
38377384000139,,,,,0
38377424000142,,,,,0
38377471000196,,,,,0
38377512000144,,,,,0
38377524000179,,,,,0
38386517000133,,,,,0
38386893000128,,,,,0
38386961000159,,,,,0
38387107000107,,,,,0
38388984000100,,,,,0
38389079000167,,,,,0
38389372000124,,,,,0
38389944000175,,,,,0
38390298000166,,,,,0
38390486000194,,,,,0
38390537000188,,,,,0
38393824000141,,,,,0
38393959000107,,,,,0
38394106000190,ATMOS INSTITUCIONAL BR MASTER FUNDO DE INVESTIMENTO DE AÇÕES,FI,Ações,Ações Valor/Crescimento,0
38394157000111,,,,,0
38394200000149,,,,,0
38401374000191,,,,,0
38417126000139,,,,,0
38418180000107,,,,,0
38421363000173,,,,,0
38421462000155,,,,,0
38421502000169,,,,,0
38421556000124,,,,,0
38422775000128,,,,,0
38427986000153,,,,,0
38428050000147,,,,,0
38428104000174,,,,,0
38428156000140,,,,,0
38439643000109,,,,,0
38439714000173,,,,,0
38439827000179,,,,,0
38439950000190,,,,,0
38440107000123,,,,,0
38440201000182,,,,,0
38442982000144,,,,,0
38443033000189,,,,,0
38443068000118,,,,,0
38443120000136,,,,,0
38443675000188,,,,,0
38443755000133,,,,,0
38443832000155,,,,,0
38443893000112,,,,,0
38443937000104,,,,,0
38444001000106,,,,,0
38452175000102,,,,,0
38452194000139,,,,,0
38452278000172,,,,,0
38452508000101,,,,,0
38452529000119,,,,,0
38452593000108,,,,,0
38452613000132,,,,,0
38455869000101,,,,,0
38464015000183,,,,,0
38489240000174,,,,,0
38489326000105,,,,,0
38489401000120,,,,,0
38489493000148,,,,,0
38498610000130,,,,,0
38498987000199,,,,,0
38527089000111,ZIRCÔNIO FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZ,FI,Renda Fixa,Renda Fixa Duração Baixa Soberano,0
38527136000127,CSHG ALLOCATION ACE CAPITAL W FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,0
38527201000114,,,,,0
38527235000109,,,,,0
38527272000117,,,,,0
38537579000107,,,,,0
38537602000155,,,,,0
38537615000124,,,,,0
38537652000132,,,,,0
38537664000167,,,,,0
38542415000160,,,,,0
38542735000110,,,,,0
38542842000148,,,,,0
38542963000190,,,,,0
38542997000184,,,,,0
38559429000196,CSHG CONNECTION BREVAN HOWARD USD FUNDO DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE,FI,Multimercado,Multimercados Invest. no Exterior,0
38593971000165,,,,,0
38594026000188,,,,,0
38595665000168,,,,,0
38596843000175,,,,,0
38596967000150,,,,,0
38597119000166,,,,,0
38597170000178,,,,,0
38597202000135,,,,,0
38597242000187,,,,,0
38597349000125,,,,,0
38597384000144,,,,,0
38597428000136,,,,,0
38597583000152,,,,,0
38625541000188,,,,,0
38648041000161,,,,,0
38648362000166,,,,,0
38648439000106,,,,,0
38648522000177,,,,,0
38649102000105,,,,,0
38653552000171,,,,,0
38653627000114,,,,,0
38653658000175,,,,,0
38653742000199,,,,,0
38653774000194,,,,,0
38653941000105,,,,,0
38653966000109,,,,,0
38654019000124,,,,,0
38657181000104,,,,,0
38657339000138,,,,,0
38657398000106,,,,,0
38657534000168,,,,,0
38657612000124,,,,,0
38658114000104,,,,,0
38658204000197,,,,,0
38658541000184,VINCI PORTFOLIO CRÉDITO I FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA,FIDC,FIDC,,0
38709239000108,,,,,0
38709388000177,GREAT VIEW FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,0
38709450000120,,,,,0
38710731000101,,,,,0
38710803000102,,,,,0
38715895000113,,,,,0
38728990000151,,,,,0
38729027000192,,,,,0
38821172000107,,,,,0
38821445000105,,,,,0
38821741000106,,,,,0
38860380000107,,,,,0
38860415000108,,,,,0
38860451000171,,,,,0
38860525000170,,,,,0
38860552000142,,,,,0
38860746000148,,,,,0
38860776000154,,,,,0
38860801000108,,,,,0
38860836000139,,,,,0
38860877000125,,,,,0
38860913000150,,,,,0
38903455000190,,,,,0
38903485000104,,,,,0
38903533000156,,,,,0
38903564000107,,,,,0
38903595000168,,,,,0
38903617000190,,,,,0
38903685000159,,,,,0
38903722000129,,,,,0
38903759000157,,,,,0
38904441000190,,,,,0
38945561000136,,,,,0
38948507000144,,,,,0
38948616000161,,,,,0
38948658000100,,,,,0
38948743000160,,,,,0
38948814000125,,,,,0
38948845000186,,,,,0
38949009000116,OPUS ONE II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FIDC,FIDC-NP,,0
38949124000190,,,,,0
38954217000103,,,,,0
38971881000160,,,,,0
38971922000119,,,,,0
38971939000176,,,,,0
39150878000149,,,,,0
39150910000196,,,,,0
39150932000156,,,,,0
39151551000191,,,,,0
39152933000130,,,,,0
39152991000163,,,,,0
39153340000198,,,,,0
39226123000180,,,,,0
39226126000114,,,,,0
39226128000103,,,,,0
39226133000116,,,,,0
39227204000103,,,,,0
39227424000129,,,,,0
39240107000142,,,,,0
39240151000152,BAHIA AM PREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Previdência Multimercado Livre,0
39240204000135,,,,,0
39240267000191,,,,,0
39240301000128,,,,,0
39240355000193,,,,,0
39240394000190,,,,,0
39240464000100,,,,,0
39247602000183,,,,,0
39254233000156,,,,,0
39254283000133,,,,,0
39254409000170,,,,,0
39254593000158,,,,,0
39254635000150,,,,,0
39255695000198,,,,,0
39255739000180,,,,,0
39255769000196,,,,,0
39255834000183,,,,,0
39255868000178,,,,,0
39256001000137,,,,,0
39256244000175,,,,,0
39258446000156,,,,,0
39258698000185,,,,,0
39258739000133,,,,,0
39267732000188,,,,,0
39270157000172,,,,,0
39272289000133,,,,,0
39272519000164,,,,,0
39272568000105,,,,,0
39272622000104,,,,,0
39272666000134,,,,,0
39272865000142,,,,,0
39272928000160,,,,,0
39281097000193,,,,,0
39281106000146,,,,,0
39281116000181,,,,,0
39281125000172,,,,,0
39281137000105,,,,,0
39281327000114,BAHIA AM PREV XP SEGUROS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Previdência Multimercado Livre,0
39285785000121,,,,,0
39285822000100,,,,,0
39285862000143,,,,,0
39286515000135,,,,,0
39286538000140,,,,,0
39286634000198,,,,,0
39286683000120,,,,,0
39293607000142,,,,,0
39293641000117,,,,,0
39293657000120,,,,,0
39293666000110,,,,,0
39293743000132,,,,,0
39293789000151,,,,,0
39303141000119,,,,,0
39303164000123,,,,,0
39303182000105,,,,,0
39303192000140,,,,,0
39303195000184,,,,,0
39314609000170,,,,,0
39316270000141,,,,,0
39316607000110,,,,,0
39316768000104,,,,,0
39316888000101,,,,,0
39316965000123,CAIXA MAGNI FUNDO DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,0
39317006000122,,,,,0
39317019000100,,,,,0
39317048000163,,,,,0
39317064000156,,,,,0
39322485000175,,,,,0
39322561000142,,,,,0
39322671000104,,,,,0
39330050000172,,,,,0
39330087000109,,,,,0
39330557000126,,,,,0
39331759000192,,,,,0
39331785000110,,,,,0
39331816000133,,,,,0
39331853000141,,,,,0
39337342000137,,,,,0
39337958000108,,,,,0
39342722000160,,,,,0
39344744000169,,,,,0
39344840000107,,,,,0
39344972000139,,,,,0
39345047000122,,,,,0
39345935000145,,,,,0
39346123000114,,,,,0
39346217000193,MADEL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,0
39354713000199,,,,,0
39354724000179,,,,,0
39354762000121,,,,,0
39354775000109,,,,,0
39354788000170,,,,,0
39354799000150,,,,,0
39354818000148,,,,,0
39354842000187,,,,,0
39362976000140,,,,,0
39363051000113,,,,,0
39363249000105,,,,,0
39363458000140,,,,,0
39371546000194,,,,,0
39371564000176,,,,,0
39375158000181,,,,,0
39375554000109,,,,,0
39377954000153,,,,,0
39378022000125,,,,,0
39378051000197,,,,,0
39379715000132,,,,,0
39379775000155,,,,,0
39379846000110,,,,,0
39380333000129,,,,,0
39380392000105,,,,,0
39400921000187,,,,,0
39401067000173,,,,,0
39401219000138,,,,,0
39401308000184,,,,,0
39404198000104,,,,,0
39413178000108,,,,,0
39429032000142,,,,,0
39429129000155,,,,,0
39429230000106,,,,,0
39429348000134,,,,,0
39429635000144,,,,,0
39430024000116,,,,,0
39430163000140,,,,,0
39430324000103,,,,,0
39432540000180,,,,,0
39432913000112,,,,,0
39433090000140,,,,,0
39435574000128,,,,,0
39436070000122,,,,,0
39438877000102,,,,,0
39445422000106,,,,,0
39446376000160,,,,,0
39449207000183,,,,,0
39456646000113,,,,,0
39466261000137,,,,,0
39466301000140,,,,,0
39466384000178,,,,,0
39466597000108,,,,,0
39466638000158,,,,,0
39466946000183,,,,,0
39469191000170,,,,,0
39470241000130,,,,,0
39470351000100,,,,,0
39470942000179,,,,,0
39471066000103,,,,,0
39471100000131,,,,,0
39471141000128,,,,,0
39471188000191,,,,,0
39471235000105,,,,,0
39471309000103,,,,,0
39471368000173,,,,,0
39471486000181,,,,,0
39471547000100,,,,,0
39485827000178,,,,,0
39485936000195,,,,,0
39486319000104,,,,,0
39486495000146,,,,,0
39487197000170,,,,,0
39487617000119,,,,,0
39488674000112,,,,,0
39488907000187,,,,,0
39489005000165,,,,,0
39489139000186,,,,,0
39490897000114,,,,,0
39491027000160,,,,,0
39502502000156,,,,,0
39502594000174,,,,,0
39503484000127,,,,,0
39503585000106,,,,,0
39503903000120,,,,,0
39504822000145,,,,,0
39505814000113,,,,,0
39506634000156,,,,,0
39506707000100,,,,,0
39509911000184,,,,,0
39509994000101,,,,,0
39511032000197,,,,,0
39511382000153,,,,,0
39511606000127,,,,,0
39511694000167,,,,,0
39511976000164,,,,,0
39512176000168,,,,,0
39518356000157,,,,,0
39518559000143,,,,,0
39518636000165,,,,,0
39518846000153,ARCOVERDE II FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO,FI,Multimercado,Multimercados Invest. no Exterior,0
39521169000122,,,,,0
39528038000177,,,,,0
39540405000158,,,,,0
39540780000106,,,,,0
39545580000138,,,,,0
39545795000159,,,,,0
39556443000107,,,,,0
39560553000134,,,,,0
39560658000193,,,,,0
39560944000159,,,,,0
39560993000191,,,,,0
39562488000186,,,,,0
39562577000122,,,,,0
39566551000152,,,,,0
39566584000100,,,,,0
39566623000161,,,,,0
39566676000182,,,,,0
39566711000163,,,,,0
39566756000138,,,,,0
39566824000169,,,,,0
39568954000130,,,,,0
39572895000174,,,,,0
39572994000156,,,,,0
39573262000180,,,,,0
39573508000114,,,,,0
39573599000198,,,,,0
39573804000115,,,,,0
39573883000164,,,,,0
39580984000162,,,,,0
39586700000145,,,,,0
39586768000124,,,,,0
39586784000117,,,,,0
39586800000171,,,,,0
39586815000130,BAHIA AM A PREVIDENCIÁRIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO IQ,FI,Multimercado,Previdência Multimercado Livre,0
39586835000100,KINEA IPCA DINÂMICO II ADVISORY RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,FI,Renda Fixa,Renda Fixa Duração Livre Crédito Livre,0
